,Gu,Dong,Name,Date,Price,Area,Floor,Address,Year,Month,Interest Rate,Jeonse Index,Total Population,Children,Adolescent,Youth,Middle-Aged,Old Age,Consumption,major,Building Year,Longitude,Latitude,Nearest Medical Center,Distance to MC,Nearest Station,Distance to NS,Elementary Schools Num,High Schools Num,Market Num,Hospital Num,Park Presence,Nearby Hangang,Gu_encoding,Dong_encoding
846,노원구,상계동,노원현대,20240112,66000,84.78,15,노원구 상계동 0359-0000,2024,202401,3.5,54.0,197373,0.0755675802,0.116272236,0.217324558,0.406073779,0.184761847,6.329893618,2,27,127.0632015,37.6586183,인제대학교상계백병원,1.1160923836624186,노원,0.28726115134213387,4,5,28,10,1,0,9,54
847,강북구,미아동,푸르지오시티,20240112,13600,18.65,3,강북구 미아동 0160-0003,2024,202401,3.5,54.0,127024,0.0665307343,0.114088676,0.200780955,0.414779884,0.203811878,5.830852328,2,10,127.0238724,37.6341957,의료법인성화의료재단대한병원,0.17679075573168215,화계,0.5771330790407597,1,0,9,9,1,0,3,18
848,강북구,미아동,경남아너스빌(1356-0),20240112,60000,59.96,14,강북구 미아동 1356-0000,2024,202401,3.5,54.0,127024,0.0665307343,0.114088676,0.200780955,0.414779884,0.203811878,5.830852328,0,21,127.0357188,37.6152379,의료법인성화의료재단대한병원,2.5261675973126243,길음,1.4128382500022212,1,0,7,4,1,0,3,19
849,용산구,한남동,나인원한남,20240112,970000,206.9,3,용산구 한남동 0829-0000,2024,202401,3.5,54.0,17269,0.0747003301,0.0854710753,0.267936765,0.394174532,0.177717297,7.122794962,0,5,127.0034204,37.536291,순천향대학교 부속 서울병원,0.28620000914713883,한강진,0.7181737884217892,1,2,2,1,0,0,21,14
850,영등포구,신길동,포레나 신길,20240112,100000,84.58,2,영등포구 신길동 4937-0000,2024,202401,3.5,54.0,102393,0.0796734152,0.0961979823,0.261482718,0.380670554,0.18197533,8.130311556,1,16,126.9096195,37.5029718,한림대학교강남성심병원,1.084317222800762,신풍,0.445589888586938,3,0,2,13,1,0,20,36
851,강동구,천호동,e편한세상 강동 프레스티지원,20240112,126000,84.75,11,강동구 천호동 0423-0076,2024,202401,3.5,54.0,84813,0.0570195607,0.0840083478,0.286182543,0.386226168,0.186563381,6.780687751,2,2024,127.1267062,37.5426917,성심의료재단강동성심병원,1.0609305731979801,강동,0.20393719446474995,2,0,15,11,1,0,2,42
852,서대문구,북아현동,e편한세상신촌1단지,20240112,122800,59.85,7,서대문구 북아현동 1013-0000,2024,202401,3.5,54.0,27577,0.0969285999,0.100591072,0.257098307,0.390180223,0.155165537,6.647932442,2,6,126.9500521,37.5581628,연세대학교의과대학세브란스병원,0.9243671288160584,애오개,0.6808550174237082,5,2,3,4,1,0,14,30
853,영등포구,대림동,e편한세상영등포아델포레,20240112,115000,84.99,16,영등포구 대림동 1127-0000,2024,202401,3.5,54.0,47007,0.0539706852,0.0890718404,0.241304487,0.396877061,0.218754654,8.130311556,2,4,126.9070683,37.4944233,한림대학교강남성심병원,0.19254373115780127,신풍,0.8345089673557945,3,0,3,8,1,0,20,37
854,강서구,방화동,방화그린,20240112,55000,49.77,8,강서구 방화동 0839-0000,2024,202401,3.5,54.0,68811,0.0696836262,0.0899710802,0.243187862,0.384269957,0.212887474,7.385394433,0,31,126.8189777,37.5747823,우리들병원,2.4481329828990703,방화,0.38723225805574146,3,0,8,3,1,0,4,45
855,송파구,가락동,헬리오시티,20240112,220000,99.6,11,송파구 가락동 0913-0000,2024,202401,3.5,54.0,83807,0.105349195,0.109799897,0.252592266,0.390194137,0.142064505,7.869572646,0,6,127.1072346,37.4975218,경찰병원,1.4391654344099825,석촌,0.6787360826729929,4,0,5,14,1,0,18,74
856,송파구,가락동,가락(1차)쌍용아파트,20240112,104500,59.92,6,송파구 가락동 0140-0000,2024,202401,3.5,54.0,83807,0.105349195,0.109799897,0.252592266,0.390194137,0.142064505,7.869572646,0,27,127.1281297,37.4955485,경찰병원,0.4206408054536487,가락시장,0.8580965895382556,3,0,5,12,1,0,18,75
857,영등포구,여의도동,수정,20240112,250000,150.65,1,영등포구 여의도동 0032-0000,2024,202401,3.5,54.0,33412,0.0973303005,0.10633904,0.226505447,0.384472645,0.185352568,8.130311556,0,48,126.9308333,37.5230866,가톨릭대학교 여의도성모병원,0.746414148483425,여의나루,0.04781760665014098,1,1,10,1,1,0,20,38
858,강남구,대치동,"쌍용대치아파트1동,2동,3동,5동,6동",20240112,240000,83.56,12,강남구 대치동 0066-0000,2024,202401,3.5,54.0,80548,0.102634454,0.187478274,0.162474549,0.426540696,0.120859612,8.94471406,0,41,127.0711932,37.4980806,재단법인베스티안재단베스티안서울병원,1.2285482172351496,잠실새내,0.7349324122330132,2,6,10,2,1,0,1,69
859,중랑구,신내동,중앙하이츠,20240112,59500,84.97,11,중랑구 신내동 0479-0000,2024,202401,3.5,54.0,57327,0.0838173984,0.113332287,0.200481448,0.405969264,0.196364715,6.258485261,0,28,127.0980974,37.6034997,의료법인풍산의료재단동부제일병원,1.0129541219151823,망우,0.7665453958947428,4,0,6,9,1,0,25,20
860,성북구,돈암동,한진(609-1),20240112,53300,59.58,20,성북구 돈암동 0609-0001,2024,202401,3.5,54.0,38204,0.0859072348,0.130352843,0.198330018,0.412810177,0.172599728,6.243843159,0,26,127.0103271,37.5948247,학교법인고려중앙학원고려대학교의과대학부속병원(안암병원),1.6584274550258846,정릉,0.5437479615015587,3,2,7,3,1,0,17,42
861,관악구,봉천동,벽산블루밍,20240112,86700,84.99,15,관악구 봉천동 1718-0000,2024,202401,3.5,54.0,221702,0.0544018547,0.117820317,0.345558452,0.32166151,0.160557866,6.374571906,0,19,126.944769,37.4892969,의료법인서울효천의료재단 에이치플러스양지병원,1.2149857058199514,숭실대입구(살피재),1.1079803596001483,3,0,2,4,1,0,5,23
862,송파구,가락동,가락(1차)쌍용아파트,20240112,107200,59.92,18,송파구 가락동 0140-0000,2024,202401,3.5,54.0,83807,0.105349195,0.109799897,0.252592266,0.390194137,0.142064505,7.869572646,0,27,127.1281297,37.4955485,경찰병원,0.4206408054536487,가락시장,0.8580965895382556,3,0,5,12,1,0,18,76
863,도봉구,방학동,벽산아파트2,20240112,46800,84.98,3,도봉구 방학동 0496-0000,2024,202401,3.5,54.0,72279,0.0689550215,0.109782925,0.182694835,0.420122027,0.218431356,5.796132824,0,26,127.025271,37.6588202,의료법인한전의료재단 한일병원,1.450802217042485,솔밭공원,1.119940278227884,3,0,2,4,1,0,10,32
864,도봉구,쌍문동,한양2,20240112,25400,28.71,5,도봉구 쌍문동 0059-0000,2024,202401,3.5,54.0,72947,0.0644440484,0.109079195,0.209741319,0.408419812,0.208315626,5.796132824,0,36,127.0313402,37.6570489,의료법인한전의료재단 한일병원,1.2326958198670057,쌍문,1.184720740317306,4,0,3,7,1,0,10,33
865,영등포구,문래동3가,문래공원한신,20240112,80500,58.96,13,영등포구 문래동3가 0077-0002,2024,202401,3.5,54.0,13533,0.116751644,0.120594103,0.205202099,0.387275549,0.170176605,8.130311556,0,36,126.8930065,37.517584,씨엠병원,0.9517765843919457,문래,0.5991619665065084,3,0,8,20,1,0,20,39
866,양천구,신정동,목동힐스테이트,20240112,157500,84.98,3,양천구 신정동 1323-0000,2024,202401,3.5,54.0,171868,0.0916924617,0.140805735,0.189552447,0.418710871,0.159232667,6.508188939,2,8,126.8564623,37.5203104,홍익병원,1.1049054569123662,신정네거리,0.3289502430889236,4,3,3,7,1,0,19,43
867,양천구,신정동,목동힐스테이트,20240112,157500,84.98,3,양천구 신정동 1323-0000,2024,202401,3.5,54.0,1538,0.0975292588,0.11313394,0.254226268,0.407022107,0.128088426,6.508188939,2,8,126.8564623,37.5203104,홍익병원,1.1049054569123662,신정네거리,0.3289502430889236,4,3,3,7,1,0,19,44
868,도봉구,창동,주공19단지(창동리버타운),20240112,76500,68.86,13,도봉구 창동 0027-0000,2024,202401,3.5,54.0,115486,0.0690126942,0.112230054,0.216701592,0.411114767,0.190932234,5.796132824,0,36,127.0508295,37.6492607,인제대학교상계백병원,1.0843629693829244,녹천,0.40331509461100573,3,2,10,2,1,0,10,34
869,영등포구,신길동,힐스테이트클래시안,20240113,112000,59.91,5,영등포구 신길동 4969-0000,2024,202401,3.5,54.0,102393,0.0796734152,0.0961979823,0.261482718,0.380670554,0.18197533,8.130311556,2,4,126.9119453,37.5041311,한림대학교강남성심병원,1.2439712786900488,신풍,0.45713944410231006,5,0,2,20,1,0,20,40
870,동대문구,답십리동,힐스테이트청계,20240113,125000,84.9,29,동대문구 답십리동 1009-0000,2024,202401,3.5,54.0,55278,0.0902709939,0.0960780057,0.256485401,0.383787402,0.173378198,6.662840572,2,6,127.0473163,37.5714587,한양대학교병원,1.2981580631241711,신답,0.1860246615421977,2,0,10,6,1,0,11,34
871,동대문구,답십리동,힐스테이트청계,20240113,109500,59.81,26,동대문구 답십리동 1009-0000,2024,202401,3.5,54.0,55278,0.0902709939,0.0960780057,0.256485401,0.383787402,0.173378198,6.662840572,2,6,127.0473163,37.5714587,한양대학교병원,1.2981580631241711,신답,0.1860246615421977,2,0,10,6,1,0,11,35
872,동작구,흑석동,흑석한강푸르지오,20240113,136000,84.98,7,동작구 흑석동 0336-0000,2024,202401,3.5,54.0,30013,0.100556426,0.120181255,0.230666711,0.387898577,0.160697031,6.318370097,2,12,126.9654498,37.5032081,중앙대학교병원,0.5945565697300393,동작(현충원),1.2828262249183247,3,0,1,1,1,0,12,56
873,강서구,화곡동,화곡더리브스카이,20240113,54925,59.09,9,강서구 화곡동 1175-0000,2024,202401,3.5,54.0,217278,0.0664632406,0.100069957,0.285293495,0.378694576,0.16947413,7.385394433,0,2,126.8394565,37.5355375,미즈메디병원,1.8832220978415195,화곡,1.5462626021705814,2,0,18,12,1,0,4,46
874,서대문구,홍제동,홍제현대,20240113,50000,75.15,1,서대문구 홍제동 0331-0000,2024,202401,3.5,54.0,55536,0.0730877269,0.105679199,0.223710746,0.396121435,0.201400893,6.647932442,2,32,126.9414011,37.5890017,의료법인동신의료재단동신병원,0.9753936561126586,무악재,0.7860349381929218,3,0,6,4,1,0,14,31
875,서대문구,홍제동,홍제센트럴IPARK,20240113,110000,84.97,12,서대문구 홍제동 0473-0000,2024,202401,3.5,54.0,55536,0.0730877269,0.105679199,0.223710746,0.396121435,0.201400893,6.647932442,0,4,126.9464945,37.5845149,의료법인동신의료재단동신병원,0.9521696501658922,무악재,0.8312083287701103,2,0,6,3,1,0,14,32
876,구로구,항동,현대홈타운스위트,20240113,60000,84.99,3,구로구 항동 0233-0000,2024,202401,3.5,54.0,16330,0.185915493,0.0907532149,0.256582976,0.357685242,0.109063074,7.212296533,2,20,126.8200696,37.4842636,서울특별시서남병원,3.2943498428645057,온수(성공회대입구),0.8796619615993349,0,0,0,0,1,0,7,45
877,구로구,구로동,현대로얄,20240113,38000,68.63,2,구로구 구로동 0701-0076,2024,202401,3.5,54.0,114035,0.0621212785,0.0943569957,0.280115754,0.379453677,0.183952295,7.212296533,2,37,126.8773291,37.4863862,고려대학교의과대학부속구로병원,0.9128765450791899,가산디지털단지,0.6188901551596242,1,0,3,2,1,0,7,46
878,강남구,압구정동,"현대6차(78~81,83,84,86,87동)",20240113,495000,144.7,7,강남구 압구정동 0456-0000,2024,202401,3.5,54.0,30190,0.100828089,0.133189798,0.159688639,0.400761842,0.205498509,8.94471406,2,46,127.0289237,37.5299402,순천향대학교 부속 서울병원,2.2040120816659985,압구정,0.5707247632330171,1,2,28,7,1,1,1,70
879,광진구,광장동,현대5,20240113,150000,84.56,4,광진구 광장동 0554-0007,2024,202401,3.5,54.0,33965,0.120123657,0.167407625,0.16776093,0.43067864,0.114029148,6.429904783,2,35,127.1001099,37.5397189,혜민병원,1.5357443555912544,광나루(장신대),0.3370126023672673,2,2,7,1,1,1,6,23
880,광진구,광장동,현대3,20240113,131000,84.97,9,광진구 광장동 0484-0000,2024,202401,3.5,54.0,33965,0.120123657,0.167407625,0.16776093,0.43067864,0.114029148,6.429904783,2,34,127.0986165,37.5406249,혜민병원,1.4495824204126229,광나루(장신대),0.1823580067535861,3,1,7,1,1,1,6,24
881,강남구,압구정동,"현대2차(10,11,20,23,24,25동)",20240113,600000,160.52,11,강남구 압구정동 0369-0001,2024,202401,3.5,54.0,30190,0.100828089,0.133189798,0.159688639,0.400761842,0.205498509,8.94471406,2,48,127.0279466,37.5330328,순천향대학교 부속 서울병원,2.0766396629645913,압구정,0.8920768146105187,1,2,21,6,1,1,1,71
882,은평구,신사동,현대1,20240113,56700,84.17,13,은평구 신사동 0359-0000,2024,202401,3.5,54.0,10830,0.0694367498,0.111265005,0.275900277,0.36611265,0.177285319,6.133962743,2,27,126.9086256,37.5935224,의료법인동신의료재단동신병원,2.8240395774768086,새절(신사),0.26408825063629887,3,0,1,3,1,0,22,25
883,은평구,신사동,현대1,20240113,56700,84.17,13,은평구 신사동 0359-0000,2024,202401,3.5,54.0,45322,0.0631260756,0.105070385,0.232756719,0.402961034,0.196085786,6.133962743,2,27,126.9086256,37.5935224,의료법인동신의료재단동신병원,2.8240395774768086,새절(신사),0.26408825063629887,3,0,1,3,1,0,22,26
884,송파구,가락동,헬리오시티,20240113,194000,84.99,7,송파구 가락동 0913-0000,2024,202401,3.5,54.0,83807,0.105349195,0.109799897,0.252592266,0.390194137,0.142064505,7.869572646,0,6,127.1072346,37.4975218,경찰병원,1.4391654344099825,석촌,0.6787360826729929,4,0,5,14,1,0,18,77
885,성동구,행당동,행당한진타운,20240113,88000,59.96,3,성동구 행당동 0346-0000,2024,202401,3.5,54.0,41800,0.0811722488,0.133779904,0.261985646,0.369425837,0.15361244,7.310219689,0,24,127.0292058,37.5558953,한양대학교병원,1.4534073339694895,행당,0.19296059643778013,3,0,10,3,1,0,16,45
886,노원구,중계동,한화꿈에그린,20240113,78500,84.9,15,노원구 중계동 0598-0000,2024,202401,3.5,54.0,100880,0.0880452022,0.164442902,0.15537272,0.429391356,0.162747819,6.329893618,1,19,127.0833017,37.6473342,노원을지대학교병원,1.6845718846704827,중계,0.5018984116763839,2,5,4,0,1,0,9,55
887,노원구,월계동,한진한화그랑빌,20240113,89000,114.97,17,노원구 월계동 0018-0000,2024,202401,3.5,54.0,74540,0.0725784814,0.112999732,0.204561309,0.393332439,0.216514623,6.329893618,0,22,127.0685799,37.617805,한국원자력의학원원자력병원,1.7447179821721308,광운대,0.8357868586717961,2,0,4,6,1,0,9,56
888,성북구,돈암동,한진(609-1),20240113,74000,84.87,9,성북구 돈암동 0609-0001,2024,202401,3.5,54.0,38204,0.0859072348,0.130352843,0.198330018,0.412810177,0.172599728,6.243843159,0,26,127.0103271,37.5948247,학교법인고려중앙학원고려대학교의과대학부속병원(안암병원),1.6584274550258846,정릉,0.5437479615015587,3,2,7,3,1,0,17,43
889,도봉구,쌍문동,한양1,20240113,52000,50.58,9,도봉구 쌍문동 0388-0033,2024,202401,3.5,54.0,72947,0.0644440484,0.109079195,0.209741319,0.408419812,0.208315626,5.796132824,0,38,127.0305467,37.6459272,의료법인한전의료재단 한일병원,0.1356777704188764,쌍문,1.0366696826315462,2,0,8,8,1,0,10,35
890,구로구,오류동,한신플러스타운,20240113,60000,84.96,18,구로구 오류동 0341-0000,2024,202401,3.5,54.0,43746,0.0654688429,0.095231564,0.277625383,0.366547799,0.195126412,7.212296533,0,22,126.8410059,37.4983788,서울특별시서남병원,1.6683028279003413,온수(성공회대입구),1.6781732285990372,1,1,10,18,1,0,7,47
891,동대문구,제기동,한신아파트,20240113,82000,84.76,11,동대문구 제기동 1212-0000,2024,202401,3.5,54.0,22953,0.0466605673,0.125735198,0.243061909,0.351457326,0.233085,6.662840572,0,20,127.0391201,37.5889121,서울성심병원,1.0804894497179154,제기동,0.5965543842859001,1,1,2,4,1,0,11,36
892,노원구,하계동,한신1,20240113,30000,27.0,12,노원구 하계동 0284-0000,2024,202401,3.5,54.0,47195,0.0685665854,0.167814387,0.184680581,0.41192923,0.167009217,6.329893618,0,36,127.068721,37.6378691,노원을지대학교병원,0.1946491177022962,하계,0.33450970030664395,4,3,11,5,1,0,9,57
893,광진구,자양동,한라아파트,20240113,96000,59.96,12,광진구 자양동 0762-0000,2024,202401,3.5,54.0,92572,0.0693298189,0.107062611,0.264896513,0.389167351,0.169532904,6.429904783,0,28,127.0700492,37.5356625,건국대학교병원,0.6045572696021256,건대입구,0.5799821168210216,2,1,11,6,1,0,6,25
894,영등포구,도림동,한라,20240113,63000,59.85,14,영등포구 도림동 0231-0001,2024,202401,3.5,54.0,17597,0.0584758766,0.0823435813,0.296016366,0.382849349,0.180314826,8.130311556,0,26,126.8975059,37.5075535,씨엠병원,1.3688993526486004,신도림,0.5729802867110982,2,0,7,18,1,0,20,41
895,용산구,이촌동,한가람,20240113,197000,84.89,13,용산구 이촌동 0404-0000,2024,202401,3.5,54.0,32810,0.108137763,0.11578787,0.195214874,0.402560195,0.178299299,7.122794962,0,26,126.9702968,37.5216046,중앙대학교병원,1.8201644901295853,이촌,0.25981560690980304,2,0,5,0,1,1,21,15
896,강북구,미아동,푸르지오시티,20240113,13750,18.65,6,강북구 미아동 0160-0003,2024,202401,3.5,54.0,127024,0.0665307343,0.114088676,0.200780955,0.414779884,0.203811878,5.830852328,2,10,127.0238724,37.6341957,의료법인성화의료재단대한병원,0.17679075573168215,화계,0.5771330790407597,1,0,9,9,1,0,3,20
897,송파구,신천동,파크리오,20240113,196000,84.9,15,송파구 신천동 0017-0000,2024,202401,3.5,54.0,37702,0.132937245,0.122646014,0.183703782,0.40493873,0.15577423,7.869572646,0,16,127.1061782,37.5205493,재단법인아산사회복지재단서울아산병원,0.6930363363999934,잠실나루,0.2192694893491052,3,2,10,4,1,0,18,78
898,노원구,공릉동,태릉해링턴플레이스,20240113,109000,84.98,18,노원구 공릉동 0758-0000,2024,202401,3.5,54.0,77249,0.0795609005,0.151277039,0.231446362,0.377351163,0.160364535,6.329893618,0,2,127.0832601,37.6258849,한국원자력의학원원자력병원,0.3297235045782968,화랑대(서울여대입구),0.7463109921854152,3,1,2,2,1,0,9,58
899,노원구,상계동,청암2단지,20240113,39200,49.77,4,노원구 상계동 1276-0000,2024,202401,3.5,54.0,197373,0.0755675802,0.116272236,0.217324558,0.406073779,0.184761847,6.329893618,0,23,127.0785865,37.6631219,인제대학교상계백병원,2.113983715345951,상계,0.49297794165709624,2,3,5,2,1,0,9,59
900,동대문구,용두동,청계천대성스카이렉스2,20240113,86200,84.99,2,동대문구 용두동 0255-0066,2024,202401,3.5,54.0,34801,0.0707163587,0.103790121,0.300968363,0.36300681,0.161518347,6.662840572,0,17,127.0299304,37.5703501,서울특별시동부병원,0.5761944729048629,용두(동대문구청),0.43173904871317054,3,1,5,13,1,0,11,37
901,중구,황학동,청계리버팰리스A,20240113,30500,34.26,11,중구 황학동 2033-0000,2024,202401,3.5,54.0,12721,0.0608442732,0.0770379687,0.371668894,0.336451537,0.153997327,8.417634347,0,5,127.020727,37.5696864,서울특별시동부병원,1.1351978885832836,동대문,0.6536289505847152,3,0,26,10,1,0,24,15
